role,perf,area,sex,id,age,salary,vol_leave
Ind,3,Sales,Male,6774,23.47153487,60654.2992,1
Ind,3,Marketing,Female,5847,23.30895528,61140.96829,1
Ind,3,Other,Male,7298,29.54377853,53758.38367,1
Ind,3,Accounting,Female,9080,26.74881883,48206.04887,0
Ind,3,Sales,Male,3095,23.61266613,66009.35971,0
Ind,3,Finance,Female,2048,29.66419107,52999.44336,1
Ind,3,Sales,Female,1658,24.02307599,65743.46718,1
Ind,3,Other,Male,8884,24.84293374,55029.83335,1
Ind,3,Marketing,Female,5020,24.18254779,57424.06568,0
Ind,3,Other,Female,2507,23.14836034,55542.89839,0
Ind,3,Accounting,Female,5927,24.34327201,58603.09852,1
Ind,3,Finance,Female,8044,25.66345332,55772.24367,1
Ind,3,Accounting,Female,4191,24.83530562,62532.79808,0
Ind,3,Sales,Male,8450,29.3125745,61582.80135,1
Ind,3,Other,Male,1725,31.84438908,59082.28932,1
Ind,3,Other,Female,6280,25.97036798,59956.52096,0
Ind,3,Other,Female,1298,25.5389795,57138.28747,0
Ind,3,Other,Male,2126,22.29663028,59858.89997,0
Ind,3,Marketing,Female,3324,26.98438277,57103.77665,0
Ind,3,Other,Male,2327,25.83092295,51312.32385,0
Ind,3,Finance,Female,10606,26.64444807,62998.02301,0
Ind,3,Marketing,Male,4978,24.41036961,60497.96446,1
Ind,3,Other,Female,2964,31.74774481,50147.8785,1
Ind,3,Sales,Female,5482,22.15277363,58501.85733,1
Ind,3,Marketing,Male,5707,25.20367109,61499.46878,0
Ind,3,Other,Female,3701,30.81744016,64854.40025,0
Ind,3,Sales,Female,5483,22.7136884,67491.45254,1
Ind,3,Marketing,Male,6275,22.48061373,58580.76834,0
Ind,3,Sales,Male,1952,23.22510583,60559.40286,0
Ind,3,Marketing,Female,6380,24.56036539,53999.70633,1
Ind,3,Other,Female,6169,22.46010778,59260.32353,0
Ind,3,Sales,Male,5672,29.93742567,56905.57377,0
Ind,3,Accounting,Female,1578,22.46012142,59093.50507,0
Ind,3,Sales,Male,3127,28.10498877,61616.28245,0
Ind,3,Other,Female,2010,22.79782824,62486.27126,0
Ind,3,Marketing,Male,8996,27.27948604,59061.8644,1
Ind,3,Marketing,Male,8269,23.32023789,57075.67583,0
Ind,3,Accounting,Female,9439,35.21134709,64695.55296,0
Ind,3,Sales,Male,2279,24.96422718,62196.91702,1
Ind,3,Other,Male,10736,23.65877612,53911.09993,1
Ind,3,Sales,Male,3979,25.44866362,62886.32856,0
Ind,3,Accounting,Male,10762,24.91264534,66004.01093,0
Ind,3,Sales,Female,3318,25.45921451,56646.82832,1
Ind,3,Other,Female,5337,23.8157629,63764.41291,1
Ind,3,Sales,Male,8968,25.4473386,56705.78019,1
Ind,3,Accounting,Female,8194,26.60508798,59220.24693,1
Ind,3,Finance,Female,7068,22.9319195,53572.18801,1
Ind,3,Other,Female,2022,33.34830846,63718.92916,0
Ind,3,Accounting,Female,2365,30.72907117,62216.24716,0
Ind,3,Marketing,Female,10081,27.91270189,59243.34683,0
Ind,3,Sales,Male,9332,28.25837125,58004.93653,0
Ind,3,Sales,Male,10432,23.45213194,66653.50058,0
Ind,3,Sales,Female,9151,24.90364087,63421.37242,0
Ind,3,Marketing,Female,2633,22.55654455,60251.07201,0
Ind,3,Marketing,Female,7007,25.0574966,57100.39017,0
Ind,3,Other,Female,1577,33.58135296,56549.6909,0
Ind,3,Marketing,Male,2700,22.92790445,54881.65139,0
Ind,3,Other,Female,7897,23.42988143,59239.36818,1
Ind,3,Accounting,Male,2795,28.3941213,63658.37965,0
Ind,3,Accounting,Female,8083,28.27110912,59243.57691,1
Ind,3,Sales,Male,9454,22.3664633,71782.19947,1
Ind,3,Marketing,Female,5557,32.60937078,65464.02504,0
Ind,3,Marketing,Female,1184,26.15537326,71705.45892,0
Ind,3,Accounting,Female,7642,28.44884361,61112.50368,0
Ind,3,Sales,Female,4061,24.50856022,57621.81923,1
Ind,3,Accounting,Male,5051,25.83131838,63373.60228,0
Ind,3,Marketing,Female,4391,26.36597547,66435.33929,1
Ind,3,Accounting,Female,6555,31.20946681,64172.763,0
Ind,3,Marketing,Male,7937,26.9337208,63523.58296,0
Ind,3,Sales,Female,9533,33.73375271,63087.35634,0
Ind,3,Finance,Female,7534,23.17798512,63638.78333,0
Ind,3,Accounting,Female,6558,28.28416602,56440.32687,1
Ind,3,Marketing,Female,10493,24.91033455,54736.40062,1
Ind,3,Other,Male,8585,27.09189196,64873.76523,0
Ind,3,Other,Male,7858,24.75136312,58808.86427,1
Ind,3,Accounting,Male,9181,27.40222829,55926.18715,0
Ind,3,Accounting,Male,1153,24.91091532,55449.61651,1
Ind,3,Marketing,Female,4930,23.1489682,61625.34025,1
Ind,3,Accounting,Male,2867,28.19239192,53741.25557,0
Ind,3,Sales,Male,10092,25.71494701,64692.73341,0
Ind,3,Finance,Male,3197,29.49244416,62197.86213,0
Ind,3,Sales,Female,4443,27.18481359,55282.56954,1
Ind,3,Finance,Female,3257,26.64903922,54627.07121,1
Ind,3,Finance,Female,2894,22.45582684,59663.10587,1
Ind,3,Finance,Female,5052,29.04544712,61193.56313,1
Ind,3,Accounting,Male,6669,26.11904387,66618.03588,0
Ind,3,Finance,Female,1684,24.71216008,53309.58166,0
Ind,3,Other,Female,1127,25.19143573,67152.64091,1
Ind,3,Finance,Male,5353,23.74340001,55603.39326,1
Ind,3,Sales,Female,10205,23.68357698,60552.55226,1
Ind,3,Finance,Female,6665,28.14144109,64559.35127,0
Ind,3,Marketing,Male,4033,25.07668387,63535.84506,1
Ind,3,Sales,Male,7957,34.36796977,66041.86735,1
Ind,3,Marketing,Female,6683,25.19570945,70543.64131,1
Ind,3,Accounting,Male,10124,25.53615621,62869.51237,0
Ind,3,Finance,Female,6309,23.81758019,57782.625,0
Ind,3,Other,Male,4599,27.07004617,63139.76209,0
Ind,3,Other,Female,6477,24.6132326,64737.56365,1
Ind,3,Marketing,Male,4080,28.7304627,58158.17755,1
Ind,3,Accounting,Female,10837,30.64811699,59385.58683,1
Ind,3,Finance,Male,10546,30.99157417,64859.14137,1
Ind,3,Marketing,Female,1224,22.99434961,61482.7212,0
Ind,3,Marketing,Female,5231,22.82617894,62733.26645,0
Ind,3,Marketing,Female,4870,24.1844942,60433.69618,1
Ind,3,Sales,Male,5986,23.24111106,65748.41785,1
Ind,3,Marketing,Male,3722,27.89909355,59728.41208,1
Ind,3,Accounting,Male,3096,22.60385881,57351.0298,0
Ind,3,Sales,Male,10199,30.26328204,68539.12711,1
Ind,3,Accounting,Female,9755,30.72046861,58812.29061,1
Ind,3,Other,Female,8808,29.86587294,56077.64999,1
Ind,3,Other,Male,3764,23.94399855,59463.54293,0
Ind,3,Accounting,Male,2410,26.70349072,58011.95329,1
Ind,3,Accounting,Female,3442,23.42745808,53012.72884,1
Ind,3,Sales,Female,3873,24.35608814,61675.92999,0
Ind,3,Sales,Female,1927,23.60183862,56136.28392,1
Ind,3,Sales,Female,8850,26.52627702,55926.67443,1
Ind,3,Finance,Female,3292,23.80135402,65019.64248,1
Ind,3,Sales,Male,9395,23.59669388,56661.67381,0
Ind,3,Marketing,Female,2332,24.34111289,55827.25198,0
Ind,3,Accounting,Female,2717,24.74691601,56301.87372,1
Ind,3,Sales,Female,1567,25.16687008,67571.30405,1
Ind,3,Finance,Female,2873,25.70259015,55021.09751,1
Ind,3,Other,Male,6814,24.98603563,53032.60292,0
Ind,3,Marketing,Female,7803,25.08795346,57800.05444,1
Ind,3,Accounting,Male,4245,27.67296894,55544.85775,0
Ind,3,Sales,Male,8318,27.57509974,54743.59217,1
Ind,3,Finance,Female,5368,28.65713897,58679.23716,0
Ind,3,Finance,Female,8160,26.3918838,60521.62504,0
Ind,3,Marketing,Male,6860,25.17410108,58955.23864,1
Ind,3,Accounting,Male,5304,23.23287206,54578.93517,0
Ind,3,Sales,Male,6017,26.60045886,52055.75887,1
Ind,3,Accounting,Male,10772,25.78367104,58946.91096,1
Ind,3,Other,Male,5002,23.67183341,59961.22552,1
Ind,3,Sales,Female,1425,24.98578992,54778.03147,0
Ind,3,Other,Female,8828,22.94192902,60351.78788,0
Ind,3,Sales,Male,4441,24.63157587,56779.44114,1
Ind,3,Other,Male,3182,23.9536716,63530.6291,0
Ind,3,Finance,Male,5926,25.69052215,54606.6193,0
Ind,3,Sales,Female,9487,22.99531582,58077.11651,1
Ind,3,Other,Male,8654,33.98497133,59612.43232,0
Ind,3,Finance,Female,8903,22.27639794,64768.93278,1
Ind,3,Marketing,Female,5233,35.38611305,52429.02468,1
Ind,3,Finance,Male,2656,24.35614437,58381.46335,1
Ind,3,Other,Female,9197,35.50221611,61685.18729,1
Ind,3,Marketing,Female,4544,22.28041552,55603.27962,0
Ind,3,Marketing,Female,4065,25.23173257,62320.76964,0
Ind,3,Sales,Female,5440,26.79251731,55063.19044,1
Ind,3,Other,Male,8531,27.80486696,55374.16011,0
Ind,3,Finance,Male,3512,24.85939814,60386.71677,1
Ind,3,Finance,Male,6306,31.37646928,65677.13646,1
Ind,3,Sales,Female,10494,28.09513789,48921.59539,1
Ind,3,Marketing,Female,3459,25.40617576,53735.71852,0
Ind,3,Sales,Female,2532,27.30331283,64666.59611,0
Ind,3,Finance,Female,5655,25.14044064,65485.19334,0
Ind,3,Sales,Male,1542,25.89992694,69460.09296,1
Ind,3,Other,Female,10673,23.02738594,63794.23791,0
Ind,3,Finance,Female,10257,28.09629808,63693.18625,0
Ind,3,Marketing,Female,6016,30.4363591,57772.57223,1
Ind,3,Finance,Female,8129,24.31986077,68009.98254,1
Ind,3,Accounting,Male,9018,24.83713802,63700.40886,0
Ind,3,Finance,Male,5341,26.61559411,64816.1662,0
Ind,3,Sales,Female,9830,23.69544444,71314.5639,1
Ind,3,Other,Male,7581,22.85532266,64902.37073,0
Ind,3,Accounting,Male,1491,24.6714371,62854.11838,1
Ind,3,Sales,Male,2525,24.88984163,60744.4974,1
Ind,3,Marketing,Male,10827,37.59168991,66076.82897,0
Ind,3,Marketing,Male,9249,25.71620094,72886.05029,0
Ind,3,Finance,Male,4379,22.36385096,56549.04416,0
Ind,3,Marketing,Male,8763,25.30458286,56843.80991,0
Ind,3,Other,Male,7342,24.90385418,58074.17946,0
Ind,3,Other,Male,8685,24.63329134,54081.41169,1
Ind,3,Other,Male,7186,24.88063729,60707.88431,0
Ind,3,Marketing,Male,2209,31.20170733,71226.56679,0
Ind,3,Sales,Male,9462,25.32742548,66279.8289,0
Ind,3,Sales,Male,9095,26.79492463,61267.37674,0
Ind,3,Sales,Female,6361,24.53481536,51803.53911,1
Ind,3,Sales,Female,6726,24.34797286,54211.7226,1
Ind,3,Other,Female,2674,23.73399519,62058.82638,1
Ind,3,Sales,Female,5997,24.43741774,61822.51839,1
Ind,3,Sales,Female,11102,24.36697342,59762.52702,1
Ind,3,Other,Female,10695,31.00643767,59439.274,1
Ind,3,Marketing,Female,7498,28.93076293,51926.27089,0
Ind,3,Marketing,Female,6404,23.9103612,66506.72614,0
Ind,3,Other,Female,3774,26.05018215,65090.07065,0
Ind,3,Finance,Male,7919,22.52878667,64882.23273,0
Ind,3,Sales,Female,2364,24.28050747,60744.64054,1
Ind,3,Finance,Male,7317,33.45710134,67157.80908,1
Ind,3,Finance,Male,3659,23.39111487,54516.91418,1
Ind,3,Marketing,Female,9690,22.99887902,64627.37209,1
Ind,3,Other,Female,9611,25.31502362,59400.8101,1
Ind,3,Sales,Male,4375,24.23215908,60869.45999,1
Ind,3,Finance,Male,4402,23.34892449,55380.73602,0
Ind,3,Marketing,Male,10244,29.88957233,57034.51598,1
Ind,3,Sales,Female,3301,23.04715783,67603.15445,1
Ind,3,Sales,Female,3221,24.63572925,63400.10732,0
Ind,3,Marketing,Male,8791,31.42069802,65221.18184,1
Ind,3,Other,Female,2813,26.03986521,63535.74303,0
Ind,3,Marketing,Male,6364,25.48100871,66747.83665,0
Ind,3,Finance,Female,5802,25.01064641,64968.44414,1
Ind,3,Finance,Female,4672,25.16523492,59741.54691,1
Ind,3,Other,Female,2698,27.41659052,63129.75648,1
Ind,3,Sales,Male,8880,23.21904264,56441.98423,1
Ind,3,Marketing,Female,9584,23.61922477,57718.75544,1
Ind,3,Sales,Female,11005,28.63509486,60207.11766,1
Ind,3,Sales,Male,10218,22.94424864,59295.85939,1
Ind,3,Marketing,Female,1112,25.37495412,53460.01938,0
Ind,3,Marketing,Male,6009,23.0490897,60667.60013,0
Ind,3,Other,Male,6531,32.09311167,61275.3612,0
Ind,3,Other,Male,5076,22.86235561,56074.22175,0
Ind,3,Accounting,Female,4957,24.42418899,67027.25328,0
Ind,3,Sales,Male,10589,23.76235869,49644.3364,0
Ind,3,Sales,Female,8582,27.64416323,57336.37165,0
Ind,3,Sales,Male,5489,32.89434604,60556.559,0
Ind,3,Marketing,Female,3523,26.53217482,67467.96715,1
Ind,3,Marketing,Female,3858,27.47727836,67942.96262,0
Ind,3,Other,Female,3567,25.34921126,59990.20603,1
Ind,3,Accounting,Male,2552,26.44919303,55500.64146,1
Ind,3,Sales,Male,8408,23.05983328,58282.81597,1
Ind,3,Marketing,Male,1648,29.60334101,48475.90048,0
Ind,3,Accounting,Male,5192,25.17725527,65987.3634,0
Ind,3,Accounting,Male,5436,28.79160538,71580.4765,0
Ind,3,Marketing,Male,9950,24.48341479,53521.65358,0
Ind,3,Other,Male,6545,23.00304003,56352.27571,1
Ind,3,Accounting,Female,3311,23.85606087,67692.63801,1
Ind,3,Finance,Female,10564,31.64598263,52677.33948,1
Ind,3,Marketing,Male,2989,23.71277706,67538.43435,0
Ind,3,Sales,Male,9998,28.19825808,61622.07686,1
Ind,3,Finance,Female,5712,26.19303657,62371.33199,0
Ind,3,Finance,Male,2984,24.74112814,56422.00309,0
Ind,3,Sales,Female,1676,24.93204859,51623.18203,1
Ind,3,Other,Female,6982,28.54342649,64852.99107,0
Ind,3,Finance,Male,4724,24.31232804,62040.82216,1
Ind,3,Finance,Male,7646,22.65657716,58833.3129,0
Ind,3,Accounting,Female,2347,28.5717735,63046.57675,0
Ind,3,Other,Male,6192,25.83382693,73459.67935,0
Ind,3,Sales,Female,4961,26.51569814,55288.53872,1
Ind,3,Finance,Female,9327,24.70566599,58059.36637,0
Ind,3,Finance,Female,1957,23.82222264,58730.75903,1
Ind,3,Finance,Male,7725,28.66308115,57216.94947,0
Ind,3,Accounting,Female,8548,23.30780931,57951.15617,0
Ind,3,Marketing,Male,4098,25.84032726,53706.98325,0
Ind,3,Marketing,Male,7013,25.27731007,65573.53439,0
Ind,3,Marketing,Male,9236,30.47522468,59825.69064,0
Ind,3,Sales,Female,6308,26.63824831,51328.4005,1
Ind,3,Other,Male,1712,27.8063728,58745.52873,1
Ind,3,Finance,Female,7183,25.85632101,65559.90356,0
Ind,3,Sales,Male,10626,23.70680723,65041.09245,1
Ind,3,Marketing,Female,1734,23.10853026,54412.40854,1
Ind,3,Sales,Female,7161,22.41750395,57598.37103,1
Ind,3,Sales,Female,6068,31.37936094,54345.58524,1
Ind,3,Sales,Male,8198,23.35108183,67749.87902,0
Ind,3,Finance,Male,2757,28.53519284,62770.24858,0
Ind,3,Other,Female,10803,23.98370203,61985.17193,1
Ind,3,Other,Female,4036,24.67294651,64386.68215,0
Ind,3,Accounting,Female,10749,24.7250903,57102.97425,1
Ind,3,Accounting,Female,2733,23.9981501,57402.13689,1
Ind,3,Other,Male,10309,25.14535603,57434.14605,0
Ind,3,Marketing,Female,5267,25.14703729,58637.08808,1
Ind,3,Sales,Female,9358,22.49977276,59925.66192,1
Ind,3,Other,Female,4577,23.97943245,55534.39372,0
Ind,3,Finance,Female,2200,23.54918581,58805.70256,1
Ind,3,Finance,Male,4109,26.18609384,56338.17726,0
Ind,3,Marketing,Female,4298,27.03705429,58215.08058,1
Ind,3,Sales,Female,1394,32.12230982,51768.52056,1
Ind,3,Other,Male,7319,26.71878961,57830.48871,0
Ind,3,Finance,Female,1378,23.69662259,60776.36876,1
Ind,3,Finance,Female,5421,23.2455051,59150.88126,1
Ind,3,Other,Female,7865,25.02447066,63017.06548,0
Ind,3,Finance,Male,4358,32.18307038,57270.10896,0
Ind,3,Marketing,Female,1150,25.18606243,55401.3838,1
Ind,3,Sales,Female,9857,25.24456121,57416.38196,0
Ind,3,Other,Female,10662,24.54491807,64413.91286,1
Ind,3,Marketing,Female,9171,23.76424216,56758.98263,0
Ind,3,Other,Female,1400,22.88828655,68508.32871,0
Ind,3,Accounting,Male,1882,25.47125667,66504.71143,0
Ind,3,Accounting,Male,6098,24.61978465,65101.53603,0
Ind,3,Marketing,Female,10872,23.57566114,60984.56617,1
Ind,3,Other,Female,8848,25.05682706,52425.87001,1
Ind,3,Finance,Female,6853,23.43227032,57600.85642,0
Ind,3,Finance,Female,6695,23.12226467,61968.68188,0
Ind,3,Finance,Male,4004,24.94085535,63889.05731,0
Ind,3,Finance,Male,8747,25.046317,55847.83328,0
Ind,3,Marketing,Female,3226,28.28115942,57213.52154,0
Ind,3,Finance,Male,4615,24.95702183,56463.55571,0
Ind,3,Finance,Male,8502,27.39501694,61339.79187,0
Ind,3,Other,Male,9527,28.62597978,67268.32095,1
Ind,3,Finance,Male,2528,27.05396124,65855.77564,0
Ind,3,Other,Female,11042,28.4797516,58903.7129,1
Ind,3,Accounting,Male,2590,29.80121139,55260.05183,1
Ind,3,Marketing,Female,3192,27.12661465,63710.39309,0
Ind,3,Marketing,Male,7793,26.35283491,67266.74476,0
Ind,3,Finance,Female,2685,33.18978602,60708.13629,0
Ind,3,Finance,Female,4565,29.51780485,66167.16829,1
Ind,3,Marketing,Female,10770,27.27109753,62452.3304,0
Ind,3,Finance,Male,9243,26.37213675,47839.42934,1
Ind,3,Finance,Male,4747,25.54300225,71325.62758,1
Ind,3,Sales,Female,1258,26.16480619,53426.46434,1
Ind,3,Sales,Male,8488,24.04141018,64172.05823,1
Ind,3,Other,Female,6075,27.06171818,67579.44965,1
Ind,3,Other,Female,3118,23.57489603,64647.6909,0
Ind,3,Sales,Male,1569,28.92767947,63931.43887,1
Ind,3,Sales,Female,1997,27.96047436,60027.98558,0
Ind,3,Sales,Female,9766,23.23300758,56844.39513,1
Ind,3,Other,Female,1607,26.81664502,65591.40094,0
Ind,3,Other,Female,1228,24.01929709,52725.01391,1
Ind,3,Other,Male,9194,26.90324975,71742.81222,1
Ind,3,Sales,Female,5396,22.9556063,63142.74119,1
Ind,3,Marketing,Male,10726,28.57812057,61372.4198,1
Ind,3,Finance,Male,8162,23.73111599,60642.31148,0
Ind,3,Finance,Female,7856,30.53976397,66863.48786,1
Ind,3,Finance,Male,1608,23.81125946,59447.56155,0
Ind,3,Sales,Female,2851,23.47009194,56981.5669,1
Ind,3,Accounting,Male,9172,26.52961656,57850.49931,0
Ind,3,Finance,Male,7440,33.04527119,52250.09449,1
Ind,3,Finance,Female,9441,23.2144019,63299.0006,1
Ind,3,Sales,Male,1947,23.59972445,61354.95667,1
Ind,3,Finance,Female,6895,27.44123184,64008.346,0
Ind,3,Sales,Female,2131,27.62073037,54678.09932,1
Ind,3,Accounting,Male,10633,24.17786037,61674.54354,0
Ind,3,Accounting,Female,8752,25.48704213,62142.4991,1
Ind,3,Other,Female,6822,25.15896094,53573.51321,1
Ind,3,Finance,Female,9324,28.80079515,55031.38653,1
Ind,3,Accounting,Male,5537,24.95620007,61771.26302,0
Ind,3,Sales,Male,9608,23.49459558,56828.64451,1
Ind,3,Sales,Male,6693,23.34511838,51990.47819,1
Ind,3,Accounting,Female,10214,31.93219734,61449.51421,1
Ind,3,Marketing,Female,2542,24.28901005,64819.64622,0
Ind,3,Finance,Male,5634,30.02747736,58366.28728,0
Ind,3,Finance,Female,1437,26.11950501,56400.5169,0
Ind,3,Sales,Male,4147,22.56905547,62062.94613,0
Ind,3,Marketing,Female,3637,24.48228619,61204.37379,0
Ind,3,Finance,Male,1262,27.9151765,54129.44287,0
Ind,3,Accounting,Male,2267,23.35757469,60597.04627,0
Ind,3,Sales,Female,10042,23.70867652,58930.88478,1
Ind,3,Other,Female,8662,29.27661467,57883.74305,1
Ind,3,Accounting,Female,5000,32.73142559,63014.98655,1
Ind,3,Sales,Male,7433,24.2479026,61481.84612,1
Ind,3,Marketing,Male,2860,24.34272763,65549.19005,0
Ind,3,Accounting,Female,7917,27.77341132,52891.40601,0
Ind,3,Sales,Male,6468,29.077897,72026.14913,0
Ind,3,Other,Female,9514,25.94686296,62906.4398,0
Ind,3,Finance,Male,2725,24.86190046,64123.99286,0
Ind,3,Sales,Male,5983,24.82438817,59875.87885,1
Ind,3,Sales,Female,2393,24.01713261,63002.98231,1
Ind,3,Sales,Male,5621,23.17951867,62056.10808,0
Ind,3,Marketing,Male,2746,22.03125442,65358.3165,0
Ind,3,Finance,Female,1314,22.05452453,63930.4198,1
Ind,3,Other,Female,7216,23.12437836,55639.80269,0
Ind,3,Other,Female,5519,32.66326517,57971.18849,1
Ind,3,Marketing,Female,8962,24.60257892,56642.91435,1
Ind,3,Accounting,Male,7871,27.74671676,55964.8421,1
Ind,3,Accounting,Male,4833,28.52470625,60502.0135,1
Ind,3,Sales,Male,7087,26.44658952,48790.41388,0
Ind,3,Marketing,Female,8398,24.57076898,56275.98611,0
Ind,3,Finance,Female,4703,34.23607593,61512.38622,0
Ind,3,Sales,Male,8909,26.85575936,60743.8339,1
Ind,3,Accounting,Female,6721,24.46254162,63879.5701,1
Ind,3,Sales,Female,3748,24.44799287,52915.48571,1
Ind,3,Finance,Male,3475,36.85208655,58569.59121,1
Ind,3,Finance,Male,6998,23.51036655,60524.25249,0
Ind,3,Sales,Female,4723,23.51129725,63332.28339,1
Ind,3,Marketing,Female,5603,24.4438607,55839.27953,0
Ind,3,Finance,Male,1420,22.71782787,67774.20331,0
Ind,3,Other,Female,7961,24.96830182,68670.28232,0
Ind,3,Other,Male,4503,26.55090909,59268.0239,1
Ind,3,Marketing,Female,8045,27.19321362,64135.04126,0
Ind,3,Marketing,Male,10054,26.74281543,62000.26164,1
Ind,3,Finance,Female,10469,25.03751572,65616.23563,0
Ind,3,Sales,Female,2908,25.30280897,51639.92941,1
Ind,3,Other,Female,5294,27.17388235,56481.39195,1
Ind,3,Marketing,Male,2405,22.97813732,66056.01808,1
Ind,3,Marketing,Female,1857,24.10509776,58283.41933,0
Ind,3,Sales,Female,10201,26.42106628,56471.44088,1
Ind,3,Sales,Female,3643,24.93194623,60545.30868,0
Ind,3,Marketing,Male,6783,24.53353772,52055.23253,0
Ind,3,Sales,Male,7472,30.11139358,58003.04397,1
Ind,3,Sales,Male,2736,22.24302871,58019.98158,1
Ind,3,Finance,Male,10669,25.23267022,55171.80458,0
Ind,3,Finance,Female,4646,24.36063876,56914.86148,0
Ind,3,Other,Female,7614,22.38606305,51743.72151,1
Ind,3,Other,Female,3967,24.36882438,55557.46127,1
Ind,3,Finance,Male,3738,26.2539815,55793.35957,0
Ind,3,Other,Male,5617,25.83496422,66527.60338,0
Ind,3,Sales,Male,6755,23.56708585,56361.55565,1
Ind,3,Accounting,Female,5291,24.62895386,59976.90459,1
Ind,3,Finance,Female,4043,24.65615118,60925.06973,1
Ind,3,Marketing,Female,7582,27.20105782,54863.60478,0
Ind,3,Finance,Male,11037,35.96002908,64794.12798,0
Ind,3,Marketing,Male,4125,32.03658878,62526.55539,0
Ind,3,Accounting,Female,4205,27.4871327,55301.57973,0
Ind,3,Finance,Male,4483,25.50109711,63688.82093,1
Ind,3,Finance,Male,8609,30.36327544,58022.96338,0
Ind,3,Other,Male,9027,25.1152872,58477.25944,1
Ind,3,Sales,Male,4213,36.13052585,60473.23476,1
Ind,3,Sales,Female,3299,28.29456907,54885.02201,1
Ind,3,Sales,Female,9736,29.83231107,64932.14946,1
Ind,3,Marketing,Female,2609,31.18541509,57525.4047,0
Ind,3,Finance,Female,1629,36.89081826,55341.10217,1
Ind,3,Accounting,Male,5611,24.28584075,51367.57002,0
Ind,3,Accounting,Male,8893,24.60447412,57230.2757,0
Ind,3,Accounting,Male,10353,25.68746129,57173.40811,0
Ind,3,Marketing,Female,4802,28.22402558,47050.31614,0
Ind,3,Finance,Female,9614,25.35171453,63472.69012,1
Ind,3,Finance,Female,8236,25.79255271,68366.50784,1
Ind,3,Sales,Male,7501,23.98068073,57758.18817,0
Ind,3,Marketing,Female,10881,25.06306274,66796.14129,1
Ind,3,Sales,Male,4353,28.98701997,56537.39006,1
Ind,3,Finance,Male,4701,23.68352114,60602.14816,0
Ind,3,Marketing,Female,8090,28.00966298,72942.85342,0
Ind,3,Finance,Female,7590,27.93898783,51025.08457,1
Ind,3,Marketing,Female,3235,27.36711697,65868.33167,0
Ind,3,Accounting,Female,6170,32.40583073,63177.38167,0
Ind,3,Finance,Female,7718,25.73441477,55075.0602,0
Ind,3,Marketing,Female,3356,23.90288815,57930.89402,1
Ind,3,Other,Male,3705,26.57611883,55302.74495,0
Ind,3,Other,Male,10260,28.67008885,61754.33089,0
Ind,3,Other,Female,3886,28.07243177,58941.06461,1
Ind,3,Finance,Male,5028,28.26719276,54815.98594,0
Ind,3,Other,Male,2006,28.41023641,53765.13949,1
Ind,3,Marketing,Male,5007,23.60455666,58041.01533,1
Ind,3,Marketing,Male,5008,35.6910831,61170.28473,0
